"source","listing_no","item_id","url","agency","agent_name","agent_phone","realtor_name","realtor_phone","agency_address","agency_reg_no","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","service_type","area_m2","floor","direction","parking","move_in","approval_date","residence_type","non_compliant_building","options","image_1","image_2","crawl_note"
"zigbang","48997724","48997724","https://www.zigbang.com/home/oneroom/items/48997724?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-16","37.2666727663207","127.02780805024","exact_jibun_from_api","BESTㅣ선착순금방나가요ㅣ중개사가살고싶은집ㅣ건조기까지","3400","43","11","54","오픈형원룸","오피스텔","22.24","중/11","SE","주차 가능","2026.06.29 이후 입주 가능 (협의가능)","2021.04.15","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대","https://ic.zigbang.com/ic/items/48997724/1.jpg","https://ic.zigbang.com/ic/items/48997724/2.jpg",""
"zigbang","49081924","49081924","https://www.zigbang.com/home/oneroom/items/49081924?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-16","37.2666727663207","127.02780805024","exact_jibun_from_api","안전월세.초역세권.대중교통.인프라좋은위치","3400","60","11","71","분리형원룸","오피스텔","22.12","10/11","W","주차 가능","2026.06.20 이후 입주 가능","2021.04.15","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 신발장; 싱크대; 옷장; 책장","https://ic.zigbang.com/ic/items/49081924/1.jpg","https://ic.zigbang.com/ic/items/49081924/2.jpg",""
"zigbang","49067892","49067892","https://www.zigbang.com/home/oneroom/items/49067892?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-16","37.2666727663207","127.02780805024","exact_jibun_from_api","신축 즉시입주, 최우선변제, 건조기 풀옵, 수원시청역 도보","3400","62","11","73","분리형원룸","오피스텔","21.95","7/11","N","주차 가능","즉시 입주 가능 (즉시입주)","2021.04.15","도시형생활주택","False","에어컨; 세탁기; 냉장고; 인덕션; 전자레인지; 신발장; 싱크대; 옷장","https://ic.zigbang.com/ic/items/49067892/1.jpg","https://ic.zigbang.com/ic/items/49067892/2.jpg",""
"zigbang","49092767","49092767","https://www.zigbang.com/home/oneroom/items/49092767?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1023-16","37.2666727663207","127.02780805024","exact_jibun_from_api","ForU 고층 확 트인 남동향. 채광 굿 넓은 분리형","2000","68","11","79","분리형원룸","오피스텔","27.21","11/11","SE","주차 가능","2026.07.14 이후 입주 가능 (협의 가능)","2021.04.15","오피스텔","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 싱크대; 신발장; 책장; 책상; 옷장","https://ic.zigbang.com/ic/items/49092767/1.jpg","https://ic.zigbang.com/ic/items/49092767/2.jpg",""
"zigbang","49107953","49107953","https://www.zigbang.com/home/oneroom/items/49107953?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1030-6","37.2641487121582","127.029609680176","exact_jibun_from_api","왕테라스..넘어지면지하철","2000","120","15","135","복층형원룸","오피스텔","22.79","11/11","SW","주차 가능","2026.05.27 이후 입주 가능","2017.12.29","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49107953/1.jpg","https://ic.zigbang.com/ic/items/49107953/2.jpg",""
"zigbang","48980089","48980089","https://www.zigbang.com/home/oneroom/items/48980089?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1125-1","37.2609539","127.032234","exact_jibun_from_api","파비오 . 넓은 쓰리룸 . 전입 불가 . 즉시입주 가능","3000","200","20","220","쓰리룸","오피스텔","84.71","12/17","NW","주차 가능","즉시 입주 가능","2023.08.23","생활형숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48980089/1.jpg","https://ic.zigbang.com/ic/items/48980089/2.jpg",""
"zigbang","48996411","48996411","https://www.zigbang.com/home/oneroom/items/48996411?itemDetailType=ZIGBANG","더베스트부동산공인중개사사무소","전하루","031-238-5949","전하루","010-7920-6250","경기도 수원시 팔달구 경수대로 424 , 3층(인계동)  ","41115-2026-00004","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 1125-1","37.2609539","127.032234","exact_jibun_from_api","신축 첫입주 수원시청역코앞 커뮤니티시설 즉시입주","3000","200","20","220","쓰리룸","오피스텔","84.71","고/17","N","주차 가능","즉시 입주 가능","2023.08.23","숙박시설","False","에어컨; 냉장고; 세탁기; 인덕션; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48996411/1.jpg","https://ic.zigbang.com/ic/items/48996411/2.jpg",""
"zigbang","49005847","49005847","https://www.zigbang.com/home/oneroom/items/49005847?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 팔달구 우만동","수원시 팔달구 우만동 490-6","37.285360635186","127.028094250666","exact_jibun_from_api","ㅣTHE수원ㅣ복층 최저가 떳다ㅣ광교 경기대 모여라ㅣ","200","29","14","43","복층형원룸","원룸","23","4/5","SW","주차 불가능","즉시 입주 가능 (입주일 협의가능)","2012.01.18","제2종근린생활시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 옷장; 신발장; 침대; 싱크대","https://ic.zigbang.com/ic/items/49005847/1.jpg","https://ic.zigbang.com/ic/items/49005847/2.jpg",""
"zigbang","48940557","48940557","https://www.zigbang.com/home/oneroom/items/48940557?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 권선구 권선동","수원시 권선구 권선동 1018-5","37.2604020411356","127.026282756942","exact_jibun_from_api","ㅣTHE수원ㅣ수원시청역꒰ꯁ꒱초단기ㅣ한달가능ㅣ","10","35","5","40","오픈형원룸","원룸","19","5/7","NW","주차 가능","즉시 입주 가능","2003.01.09","숙박시설","False","에어컨; 냉장고; 침대; 옷장","https://ic.zigbang.com/ic/items/48940557/1.jpg","https://ic.zigbang.com/ic/items/48940557/2.jpg",""
"zigbang","49090183","49090183","https://www.zigbang.com/home/oneroom/items/49090183?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 영통구 매탄동","수원시 영통구 매탄동 357-7","37.2649743578807","127.060336171353","exact_jibun_from_api","ㅣTHE 수원ㅣꘜ분리형ꘜㅣ단기O.Kㅣ경희대생환영","200","35","7","42","분리형원룸","원룸","23.14","5/8","SW","주차 가능","즉시 입주 가능","2012.03.28","고시원","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49090183/1.jpg","https://ic.zigbang.com/ic/items/49090183/2.jpg",""
"zigbang","48979520","48979520","https://www.zigbang.com/home/oneroom/items/48979520?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 974-2","37.2693403883219","127.025409619127","exact_jibun_from_api","The수원ㅣꘜ채.광.굿ꘜㅣ최저가ꘜ풀옵션ㅣ선착순ꘜ","300","37","8","45","오픈형원룸","원룸","19.44","3/5","SW","주차 가능","즉시 입주 가능","2012년 1월 4일","공동주택","False","에어컨; 냉장고; 세탁기; 가스레인지; 전자레인지; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48979520/1.jpg","https://ic.zigbang.com/ic/items/48979520/2.jpg",""
"zigbang","48933671","48933671","https://www.zigbang.com/home/oneroom/items/48933671?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 966-12","37.2699286722912","127.02706254004","exact_jibun_from_api","ㅣTHE수원ㅣꕤ 예쁘디 예쁜방 ꕤ 수원시청역 ꕤ 전입가능","300","39","11","50","오픈형원룸","원룸","30.62","3/5","SW","주차 가능","즉시 입주 가능","2013.03.29","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대; 신발장; 옷장","https://ic.zigbang.com/ic/items/48933671/1.jpg","https://ic.zigbang.com/ic/items/48933671/2.jpg",""
"zigbang","48938221","48938221","https://www.zigbang.com/home/oneroom/items/48938221?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 963-13","37.2705536694274","127.027302686242","exact_jibun_from_api","ㅣTHE 수원ㅣㅣ.ꯁ.인계동 단기 최저가 도전.ꯁ.ㅣ","100","40","10","50","분리형원룸","원룸","23.14","4/5","SE","주차 가능","즉시 입주 가능","2007.10.30","단독주택","False","에어컨; 냉장고; 세탁기; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/48938221/1.jpg","https://ic.zigbang.com/ic/items/48938221/2.jpg",""
"zigbang","48947795","48947795","https://www.zigbang.com/home/oneroom/items/48947795?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 영통구 매탄동","수원시 영통구 매탄동 1215-6","37.2681528476201","127.052645873131","exact_jibun_from_api","ㅣTHE수원ㅣ가장 넓고 깔끔한 원룸ㅣ채광좋음ㅣ단기가능ㅣ","100","40","6","46","분리형원룸","원룸","23.14","1/4","SW","주차 가능","즉시 입주 가능","2012.08.21","제2종근린생활시설","False","에어컨; 냉장고; 세탁기; 인덕션; 옷장; 신발장","https://ic.zigbang.com/ic/items/48947795/1.jpg","https://ic.zigbang.com/ic/items/48947795/2.jpg",""
"zigbang","49038192","49038192","https://www.zigbang.com/home/oneroom/items/49038192?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 영통구 원천동","수원시 영통구 원천동 204-8","37.2700001757029","127.05928883709","exact_jibun_from_api","ㅣTHE 수원ㅣꯁ단기ㅡNO.01.ꯁㅣ선착순ㅡ1세대ㅣ","100","40","10","50","오픈형원룸","원룸","19.83","4/4","SE","주차 가능","2026.05.30 이후 입주 가능","2011.11.11","제2종근린생활시설(고시원)","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 책장; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49038192/1.jpg","https://ic.zigbang.com/ic/items/49038192/2.jpg",""
"zigbang","48871463","48871463","https://www.zigbang.com/home/oneroom/items/48871463?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 영통구 매탄동","수원시 영통구 매탄동 384-26","37.2610459302116","127.060107574856","exact_jibun_from_api","ㅣTHE수원ㅣ이...인...테.리어..b","300","40","10","50","오픈형원룸","원룸","23.14","3/6","SW","주차 가능","즉시 입주 가능","2014.12.24","제2종근린생활시설","False","에어컨; 냉장고; 인덕션; 책상; 옷장; 신발장; 세탁기","https://ic.zigbang.com/ic/items/48871463/1.jpg","https://ic.zigbang.com/ic/items/48871463/2.jpg",""
"zigbang","49098581","49098581","https://www.zigbang.com/home/oneroom/items/49098581?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 영통구 원천동","수원시 영통구 원천동 337-87","37.2646340452848","127.064750218115","exact_jibun_from_api","ㅣTHE.수원ㅣ.리.모.델.링. .블.링.블.링.","300","40","7","47","오픈형원룸","원룸","23.14","6/9","W","주차 가능","즉시 입주 가능","2012.03.15","제2종근린생활시설","False","에어컨; 냉장고; 세탁기; 인덕션; 전자레인지; 책상; 침대; 옷장; 신발장; 싱크대","https://ic.zigbang.com/ic/items/49098581/1.jpg","https://ic.zigbang.com/ic/items/49098581/2.jpg",""
"zigbang","49108300","49108300","https://www.zigbang.com/home/oneroom/items/49108300?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 영통구 매탄동","수원시 영통구 매탄동 384-26","37.2610459302116","127.060107574856","exact_jibun_from_api","ㅣTHE수원ㅣ엄.마.이.방.하.자 vv 인테리어 미쳣..v","300","40","10","50","오픈형원룸","원룸","19.83","5/6","SE","주차 가능","즉시 입주 가능 (입주일 협의가능)","2014.12.24","제2종근린생활시설","False","에어컨; 냉장고; 세탁기; 인덕션; 침대; 옷장; 신발장; 싱크대; 책상","https://ic.zigbang.com/ic/items/49108300/1.jpg","https://ic.zigbang.com/ic/items/49108300/2.jpg",""
"zigbang","49021774","49021774","https://www.zigbang.com/home/oneroom/items/49021774?itemDetailType=ZIGBANG","더수원공인중개사사무소","박진우","031-548-4497","박진우","010-2379-8960","경기도 수원시 권선구 장다리로 94 , 2층(권선동)","41113-2024-00065","경기도 수원시 팔달구 인계동","수원시 팔달구 인계동 979-2","37.2674612266135","127.026414411314","exact_jibun_from_api","The수원ㅣꘜ시청역ꘜ반려동물ꘜ최저가ꘜㅣ","1000","42","7","49","오픈형원룸","원룸","13.53","6/7","S","주차 가능","즉시 입주 가능","2013.04.30","도시형생활주택","False","에어컨; 냉장고; 세탁기; 인덕션; 싱크대; 신발장; 책장","https://ic.zigbang.com/ic/items/49021774/1.jpg","https://ic.zigbang.com/ic/items/49021774/2.jpg",""
